ano_campeonato,rodada,time_mandante,time_visitante,gols_mandante,gols_visitante
2007,17,Corinthians,Goiás,1.0,0.0
2007,17,Cruzeiro,Internacional,3.0,2.0
2007,17,Fluminense,Palmeiras,0.0,1.0
2007,17,Grêmio,São Paulo,0.0,2.0
2007,17,Juventude,Atlético-MG,1.0,2.0
2007,17,Paraná,Botafogo,0.0,0.0
2007,17,Santos,Flamengo,3.0,0.0
2007,17,Sport Recife,Atlético-PR,3.0,2.0
2007,17,Vasco da Gama,Figueirense FC,2.0,2.0
2007,18,Atlético-PR,Flamengo,2.0,0.0
2007,18,Botafogo,São Paulo,0.0,2.0
2007,18,Cruzeiro,Sport Recife,2.0,0.0
2007,18,Goiás,Atlético-MG,3.0,2.0
2007,18,Grêmio,América-RN,3.0,0.0
2007,18,Juventude,Fluminense,0.0,0.0
2007,18,Náutico,Figueirense FC,4.0,2.0
2007,18,Palmeiras,Internacional,1.0,1.0
2007,18,Santos,Paraná,2.0,0.0
2007,18,Vasco da Gama,Corinthians,2.0,0.0
2007,19,América-RN,Cruzeiro,1.0,2.0
2007,19,Atlético-MG,Palmeiras,1.0,2.0
2007,19,Corinthians,Grêmio,2.0,1.0
2007,19,Figueirense FC,Botafogo,1.0,1.0
2007,19,Flamengo,Náutico,2.0,1.0
2007,19,Fluminense,Santos,3.0,0.0
2007,19,Internacional,Goiás,1.0,0.0
2007,19,Paraná,Vasco da Gama,0.0,0.0
2007,19,Sport Recife,Juventude,3.0,0.0
2007,19,São Paulo,Atlético-PR,2.0,0.0
2007,20,Atlético-PR,Figueirense FC,1.0,1.0
2007,20,Botafogo,Internacional,1.0,1.0
2007,20,Cruzeiro,Fluminense,4.0,2.0
2007,20,Goiás,São Paulo,0.0,0.0
2007,20,Grêmio,Paraná,2.0,0.0
2007,20,Juventude,Corinthians,2.0,2.0
2007,20,Náutico,Atlético-MG,0.0,1.0
2007,20,Palmeiras,Flamengo,2.0,1.0
2007,20,Santos,Sport Recife,2.0,0.0
2007,20,Vasco da Gama,América-RN,2.0,0.0
2007,21,América-RN,Santos,1.0,4.0
2007,21,Atlético-MG,Botafogo,1.0,2.0
2007,21,Corinthians,Cruzeiro,0.0,3.0
2007,21,Figueirense FC,Palmeiras,1.0,2.0
2007,21,Flamengo,Goiás,3.0,1.0
2007,21,Fluminense,Grêmio,1.0,1.0
2007,21,Internacional,Atlético-PR,1.0,0.0
2007,21,Paraná,Juventude,3.0,1.0
2007,21,Sport Recife,Vasco da Gama,0.0,0.0
2007,21,São Paulo,Náutico,5.0,0.0
2007,22,Atlético-MG,Corinthians,5.0,2.0
2007,22,Botafogo,Flamengo,1.0,1.0
2007,22,Figueirense FC,América-RN,3.0,1.0
2007,22,Internacional,Fluminense,1.0,4.0
2007,22,Juventude,Goiás,2.0,0.0
2007,22,Palmeiras,São Paulo,0.0,1.0
2007,22,Paraná,Cruzeiro,2.0,2.0
2007,22,Santos,Atlético-PR,3.0,1.0
2007,22,Sport Recife,Grêmio,2.0,0.0
2007,22,Vasco da Gama,Náutico,4.0,1.0
2007,23,América-RN,Juventude,0.0,3.0
2007,23,Atlético-PR,Atlético-MG,1.0,0.0
2007,23,Corinthians,Santos,2.0,0.0
2007,23,Cruzeiro,Palmeiras,5.0,0.0
2007,23,Flamengo,Sport Recife,1.0,1.0
2007,23,Fluminense,Vasco da Gama,1.0,1.0
2007,23,Goiás,Figueirense FC,2.0,1.0
2007,23,Grêmio,Botafogo,3.0,0.0
2007,23,Náutico,Internacional,1.0,1.0
2007,23,São Paulo,Paraná,6.0,0.0
2007,24,Atlético-MG,São Paulo,0.0,0.0
2007,24,Botafogo,Palmeiras,1.0,1.0
2007,24,Corinthians,América-RN,1.0,0.0
2007,24,Flamengo,Figueirense FC,4.0,1.0
2007,24,Goiás,Atlético-PR,2.0,3.0
2007,24,Grêmio,Vasco da Gama,3.0,1.0
2007,24,Juventude,Cruzeiro,1.0,0.0
2007,24,Paraná,Náutico,2.0,4.0
2007,24,Santos,Internacional,2.0,1.0
2007,24,Sport Recife,Fluminense,0.0,2.0
2007,25,América-RN,Sport Recife,1.0,1.0
2007,25,Cruzeiro,Grêmio,2.0,0.0
2007,25,Figueirense FC,Atlético-MG,2.0,1.0
2007,25,Fluminense,Atlético-PR,2.0,0.0
2007,25,Internacional,Flamengo,3.0,0.0
2007,25,Náutico,Botafogo,4.0,1.0
2007,25,Palmeiras,Goiás,2.0,0.0
2007,25,Paraná,Corinthians,1.0,0.0
2007,25,Santos,Juventude,1.0,0.0
2007,25,Vasco da Gama,São Paulo,0.0,2.0
2007,26,Atlético-MG,Cruzeiro,3.0,4.0
2007,26,Atlético-PR,Palmeiras,2.0,1.0
2007,26,Corinthians,Botafogo,0.0,1.0
2007,26,Figueirense FC,Juventude,4.0,1.0
2007,26,Flamengo,Vasco da Gama,1.0,1.0
2007,26,Fluminense,América-RN,2.0,0.0
2007,26,Goiás,Náutico,0.0,3.0
2007,26,Grêmio,Internacional,1.0,0.0
2007,26,Sport Recife,Paraná,3.0,1.0
2007,26,São Paulo,Santos,2.0,1.0
2007,27,Atlético-MG,Internacional,2.0,2.0
2007,27,Atlético-PR,Paraná,2.0,1.0
2007,27,Botafogo,Fluminense,0.0,2.0
2007,27,Goiás,América-RN,1.0,1.0
2007,27,Grêmio,Santos,1.0,0.0
2007,27,Juventude,Flamengo,2.0,2.0
2007,27,Náutico,Sport Recife,2.0,0.0
2007,27,Palmeiras,Corinthians,1.0,0.0
2007,27,São Paulo,Figueirense FC,2.0,0.0
2007,27,Vasco da Gama,Cruzeiro,0.0,2.0
2007,28,América-RN,Palmeiras,0.0,0.0
2007,28,Botafogo,Goiás,0.0,3.0
2007,28,Corinthians,Sport Recife,1.0,2.0
2007,28,Cruzeiro,Figueirense FC,1.0,2.0
2007,28,Flamengo,Atlético-MG,1.0,0.0
2007,28,Internacional,São Paulo,1.0,2.0
2007,28,Juventude,Grêmio,1.0,2.0
2007,28,Náutico,Atlético-PR,5.0,0.0
2007,28,Paraná,Fluminense,3.0,1.0
2007,28,Santos,Vasco da Gama,1.0,0.0
2007,29,América-RN,Paraná,3.0,2.0
2007,29,Atlético-PR,Botafogo,2.0,0.0
2007,29,Cruzeiro,Santos,0.0,1.0
2007,29,Figueirense FC,Internacional,0.0,0.0
2007,29,Flamengo,São Paulo,1.0,0.0
2007,29,Fluminense,Corinthians,1.0,1.0
2007,29,Grêmio,Atlético-MG,2.0,2.0
2007,29,Palmeiras,Náutico,2.0,1.0
2007,29,Sport Recife,Goiás,4.0,0.0
2007,29,Vasco da Gama,Juventude,0.0,1.0
2007,30,Atlético-MG,Sport Recife,3.0,1.0
2007,30,Atlético-PR,Vasco da Gama,1.0,0.0
2007,30,Botafogo,Santos,1.0,2.0
2007,30,Figueirense FC,Paraná,4.0,0.0
2007,30,Flamengo,Fluminense,0.0,2.0
2007,30,Goiás,Cruzeiro,0.0,0.0
2007,30,Internacional,América-RN,2.0,0.0
2007,30,Náutico,Juventude,4.0,1.0
2007,30,Palmeiras,Grêmio,2.0,0.0
2007,30,São Paulo,Corinthians,0.0,1.0
2007,31,América-RN,Atlético-MG,0.0,1.0
2007,31,Corinthians,Internacional,1.0,1.0
2007,31,Cruzeiro,Náutico,2.0,2.0
2007,31,Fluminense,São Paulo,1.0,1.0
2007,31,Grêmio,Goiás,2.0,1.0
2007,31,Juventude,Atlético-PR,0.0,0.0
2007,31,Paraná,Flamengo,0.0,1.0
2007,31,Santos,Palmeiras,1.0,1.0
2007,31,Sport Recife,Figueirense FC,0.0,0.0
2007,31,Vasco da Gama,Botafogo,2.0,1.0
2007,32,Atlético-MG,Vasco da Gama,1.0,0.0
2007,32,Atlético-PR,América-RN,2.0,0.0
2007,32,Botafogo,Sport Recife,3.0,1.0
2007,32,Figueirense FC,Santos,1.0,0.0
2007,32,Flamengo,Grêmio,2.0,0.0
2007,32,Goiás,Fluminense,5.0,3.0
2007,32,Internacional,Juventude,3.0,0.0
2007,32,Náutico,Corinthians,1.0,0.0
2007,32,Palmeiras,Paraná,3.0,0.0
2007,32,São Paulo,Cruzeiro,1.0,0.0
2007,33,América-RN,Flamengo,0.0,1.0
2007,33,Corinthians,Figueirense FC,2.0,1.0
2007,33,Cruzeiro,Atlético-PR,1.0,1.0
2007,33,Fluminense,Atlético-MG,1.0,1.0
2007,33,Grêmio,Náutico,4.0,3.0
2007,33,Juventude,Botafogo,1.0,1.0
2007,33,Paraná,Internacional,1.0,0.0
2007,33,Santos,Goiás,3.0,0.0
2007,33,Sport Recife,São Paulo,1.0,2.0
2007,33,Vasco da Gama,Palmeiras,2.0,2.0
2007,34,Atlético-MG,Paraná,0.0,0.0
2007,34,Atlético-PR,Grêmio,2.0,0.0
2007,34,Botafogo,Cruzeiro,4.0,1.0
2007,34,Figueirense FC,Fluminense,0.0,2.0
2007,34,Flamengo,Corinthians,2.0,1.0
2007,34,Goiás,Vasco da Gama,2.0,3.0
2007,34,Internacional,Sport Recife,0.0,0.0
2007,34,Náutico,Santos,1.0,2.0
2007,34,Palmeiras,Juventude,0.0,1.0
2007,34,São Paulo,América-RN,3.0,0.0
2007,35,América-RN,Botafogo,1.0,1.0
2007,35,Corinthians,Atlético-PR,2.0,2.0
2007,35,Cruzeiro,Flamengo,3.0,1.0
2007,35,Fluminense,Náutico,2.0,1.0
2007,35,Grêmio,Figueirense FC,1.0,2.0
2007,35,Juventude,São Paulo,2.0,0.0
2007,35,Paraná,Goiás,1.0,0.0
2007,35,Santos,Atlético-MG,2.0,2.0
2007,35,Sport Recife,Palmeiras,3.0,1.0
2007,35,Vasco da Gama,Internacional,1.0,2.0
2007,36,Atlético-MG,Juventude,4.0,1.0
2007,36,Atlético-PR,Sport Recife,0.0,0.0
2007,36,Botafogo,Paraná,3.0,2.0
2007,36,Figueirense FC,Vasco da Gama,3.0,3.0
2007,36,Flamengo,Santos,1.0,0.0
2007,36,Goiás,Corinthians,1.0,1.0
2007,36,Internacional,Cruzeiro,1.0,0.0
2007,36,Náutico,América-RN,4.0,0.0
2007,36,Palmeiras,Fluminense,1.0,0.0
2007,36,São Paulo,Grêmio,1.0,0.0
2007,37,América-RN,Grêmio,0.0,3.0
2007,37,Atlético-MG,Goiás,4.0,1.0
2007,37,Corinthians,Vasco da Gama,0.0,1.0
2007,37,Figueirense FC,Náutico,2.0,0.0
2007,37,Flamengo,Atlético-PR,2.0,0.0
2007,37,Fluminense,Juventude,3.0,2.0
2007,37,Internacional,Palmeiras,2.0,1.0
2007,37,Paraná,Santos,2.0,3.0
2007,37,Sport Recife,Cruzeiro,1.0,0.0
2007,37,São Paulo,Botafogo,2.0,2.0
2007,38,Atlético-PR,São Paulo,2.0,1.0
2007,38,Botafogo,Figueirense FC,1.0,1.0
2007,38,Cruzeiro,América-RN,2.0,0.0
2007,38,Goiás,Internacional,2.0,1.0
2007,38,Grêmio,Corinthians,1.0,1.0
2007,38,Juventude,Sport Recife,2.0,1.0
2007,38,Náutico,Flamengo,1.0,0.0
2007,38,Palmeiras,Atlético-MG,1.0,3.0
2007,38,Santos,Fluminense,2.0,4.0
2007,38,Vasco da Gama,Paraná,3.0,0.0
2008,1,Atlético-MG,Fluminense,0.0,0.0
2008,1,Botafogo,Sport Recife,2.0,0.0
2008,1,Coritiba FC,Palmeiras,2.0,0.0
2008,1,EC Vitória,Cruzeiro,0.0,2.0
2008,1,Flamengo,Santos,3.0,1.0
2008,1,Internacional,Vasco da Gama,1.0,0.0
2008,1,Ipatinga FC,Atlético-PR,0.0,1.0
2008,1,Náutico,Goiás,2.0,1.0
2008,1,Portuguesa,Figueirense FC,5.0,5.0
2008,1,São Paulo,Grêmio,0.0,1.0
2008,2,Atlético-PR,São Paulo,1.0,1.0
2008,2,Cruzeiro,Botafogo,1.0,0.0
2008,2,Figueirense FC,Coritiba FC,2.0,1.0
2008,2,Fluminense,Náutico,0.0,2.0
2008,2,Goiás,Atlético-MG,1.0,1.0
2008,2,Grêmio,Flamengo,0.0,0.0
2008,2,Palmeiras,Internacional,2.0,1.0
2008,2,Santos,Ipatinga FC,4.0,0.0
2008,2,Sport Recife,EC Vitória,0.0,0.0
2008,2,Vasco da Gama,Portuguesa,3.0,1.0
2008,3,Atlético-PR,Atlético-MG,1.0,1.0
2008,3,Botafogo,Vasco da Gama,1.0,1.0
2008,3,Cruzeiro,Santos,4.0,0.0
2008,3,EC Vitória,Figueirense FC,4.0,0.0
2008,3,Flamengo,Internacional,2.0,1.0
2008,3,Goiás,Ipatinga FC,1.0,1.0
2008,3,Grêmio,Náutico,2.0,0.0
2008,3,Portuguesa,Palmeiras,1.0,1.0
2008,3,Sport Recife,Fluminense,2.0,1.0
2008,3,São Paulo,Coritiba FC,1.0,1.0
2008,4,Atlético-MG,Portuguesa,2.0,0.0
2008,4,Coritiba FC,Cruzeiro,1.0,1.0
2008,4,Figueirense FC,Goiás,0.0,0.0
2008,4,Fluminense,Flamengo,0.0,1.0
2008,4,Internacional,Sport Recife,1.0,1.0
2008,4,Ipatinga FC,EC Vitória,2.0,0.0
2008,4,Náutico,Botafogo,3.0,0.0
2008,4,Palmeiras,Atlético-PR,1.0,0.0
2008,4,Santos,São Paulo,0.0,0.0
2008,4,Vasco da Gama,Grêmio,2.0,1.0
2008,5,Atlético-PR,Goiás,5.0,0.0
2008,5,Botafogo,Coritiba FC,2.0,1.0
2008,5,Cruzeiro,Vasco da Gama,1.0,0.0
2008,5,EC Vitória,Santos,1.0,0.0
2008,5,Flamengo,Figueirense FC,5.0,0.0
2008,5,Grêmio,Fluminense,2.0,1.0
2008,5,Ipatinga FC,Náutico,0.0,0.0
2008,5,Portuguesa,Internacional,3.0,1.0
2008,5,Sport Recife,Palmeiras,2.0,0.0
2008,5,São Paulo,Atlético-MG,5.0,1.0
2008,6,Atlético-MG,Ipatinga FC,4.0,2.0
2008,6,Coritiba FC,EC Vitória,0.0,0.0
2008,6,Figueirense FC,Sport Recife,3.0,1.0
2008,6,Flamengo,São Paulo,2.0,4.0
2008,6,Fluminense,Santos,1.0,1.0
2008,6,Goiás,Grêmio,0.0,3.0
2008,6,Internacional,Botafogo,2.0,1.0
2008,6,Náutico,Vasco da Gama,1.0,1.0
2008,6,Palmeiras,Cruzeiro,5.0,2.0
2008,6,Portuguesa,Atlético-PR,1.0,0.0
2008,7,Botafogo,Portuguesa,0.0,1.0
2008,7,Coritiba FC,Fluminense,2.0,1.0
2008,7,Cruzeiro,Figueirense FC,3.0,0.0
2008,7,EC Vitória,Internacional,2.0,1.0
2008,7,Grêmio,Atlético-PR,3.0,0.0
2008,7,Ipatinga FC,Flamengo,1.0,3.0
2008,7,Náutico,Atlético-MG,2.0,1.0
2008,7,Santos,Goiás,0.0,4.0
2008,7,São Paulo,Sport Recife,1.0,0.0
2008,7,Vasco da Gama,Palmeiras,0.0,2.0
2008,8,Atlético-PR,Coritiba FC,1.0,1.0
2008,8,Cruzeiro,São Paulo,1.0,1.0
2008,8,EC Vitória,Goiás,3.0,0.0
2008,8,Figueirense FC,Atlético-MG,1.0,1.0
2008,8,Fluminense,Botafogo,0.0,0.0
2008,8,Grêmio,Internacional,1.0,1.0
2008,8,Palmeiras,Náutico,2.0,0.0
2008,8,Portuguesa,Santos,0.0,0.0
2008,8,Sport Recife,Flamengo,1.0,2.0
2008,8,Vasco da Gama,Ipatinga FC,4.0,2.0
2008,9,Atlético-MG,Palmeiras,1.0,1.0
2008,9,Atlético-PR,Santos,1.0,0.0
2008,9,Botafogo,Grêmio,2.0,0.0
2008,9,Figueirense FC,Vasco da Gama,2.0,1.0
2008,9,Flamengo,Náutico,3.0,0.0
2008,9,Goiás,Fluminense,1.0,0.0
2008,9,Internacional,Coritiba FC,3.0,0.0
2008,9,Portuguesa,EC Vitória,1.0,2.0
2008,9,Sport Recife,Cruzeiro,1.0,0.0
2008,9,São Paulo,Ipatinga FC,1.0,1.0
2008,10,Atlético-MG,Flamengo,1.0,1.0
2008,10,Coritiba FC,Portuguesa,4.0,0.0
2008,10,EC Vitória,Botafogo,5.0,2.0
2008,10,Fluminense,Atlético-PR,3.0,0.0
2008,10,Internacional,Goiás,1.0,0.0
2008,10,Ipatinga FC,Cruzeiro,2.0,2.0
2008,10,Náutico,São Paulo,2.0,1.0
2008,10,Palmeiras,Figueirense FC,1.0,1.0
2008,10,Santos,Grêmio,1.0,1.0
2008,10,Vasco da Gama,Sport Recife,4.0,0.0
2008,11,Atlético-PR,Internacional,1.0,1.0
2008,11,Cruzeiro,Atlético-MG,2.0,1.0
2008,11,Flamengo,Vasco da Gama,3.0,1.0
2008,11,Fluminense,EC Vitória,2.0,1.0
2008,11,Goiás,Coritiba FC,2.0,2.0
2008,11,Grêmio,Portuguesa,2.0,1.0
2008,11,Ipatinga FC,Figueirense FC,0.0,1.0
2008,11,Náutico,Sport Recife,0.0,2.0
2008,11,Santos,Botafogo,2.0,2.0
2008,11,São Paulo,Palmeiras,2.0,1.0
2008,12,Botafogo,Ipatinga FC,4.0,0.0
2008,12,Coritiba FC,Flamengo,1.0,0.0
2008,12,Cruzeiro,Atlético-PR,1.0,0.0
2008,12,EC Vitória,São Paulo,1.0,3.0
2008,12,Figueirense FC,Santos,3.0,0.0
2008,12,Internacional,Atlético-MG,1.0,0.0
2008,12,Palmeiras,Fluminense,3.0,1.0
2008,12,Portuguesa,Náutico,3.0,2.0
2008,12,Sport Recife,Grêmio,2.0,2.0
2008,12,Vasco da Gama,Goiás,1.0,1.0
2008,13,Atlético-MG,Coritiba FC,3.0,2.0
2008,13,Atlético-PR,Vasco da Gama,3.0,1.0
2008,13,Flamengo,EC Vitória,0.0,1.0
2008,13,Fluminense,Figueirense FC,1.0,0.0
2008,13,Goiás,Palmeiras,3.0,2.0
2008,13,Grêmio,Cruzeiro,1.0,0.0
2008,13,Ipatinga FC,Portuguesa,4.0,1.0
2008,13,Náutico,Internacional,1.0,1.0
2008,13,Santos,Sport Recife,1.0,0.0
2008,13,São Paulo,Botafogo,2.0,1.0
2008,14,Botafogo,Atlético-MG,4.0,0.0
2008,14,Coritiba FC,Ipatinga FC,1.0,0.0
2008,14,Cruzeiro,Goiás,0.0,1.0
2008,14,EC Vitória,Náutico,2.0,0.0
2008,14,Figueirense FC,Grêmio,1.0,7.0
2008,14,Internacional,São Paulo,2.0,0.0
2008,14,Palmeiras,Santos,4.0,2.0
2008,14,Portuguesa,Flamengo,2.0,2.0
2008,14,Sport Recife,Atlético-PR,1.0,0.0
2008,14,Vasco da Gama,Fluminense,3.0,3.0
2008,15,Atlético-MG,EC Vitória,2.0,1.0
2008,15,Atlético-PR,Figueirense FC,0.0,0.0
2008,15,Flamengo,Botafogo,0.0,0.0
2008,15,Fluminense,Cruzeiro,1.0,3.0
2008,15,Goiás,Sport Recife,1.0,2.0
2008,15,Grêmio,Palmeiras,1.0,1.0
2008,15,Ipatinga FC,Internacional,1.0,0.0
2008,15,Náutico,Coritiba FC,1.0,2.0
2008,15,Santos,Vasco da Gama,5.0,2.0
2008,15,São Paulo,Portuguesa,3.0,1.0
2008,16,Botafogo,Goiás,2.0,0.0
2008,16,Coritiba FC,Grêmio,0.0,1.0
2008,16,Cruzeiro,Náutico,4.0,2.0
2008,16,EC Vitória,Atlético-PR,2.0,1.0
2008,16,Figueirense FC,São Paulo,1.0,1.0
2008,16,Internacional,Santos,0.0,1.0
2008,16,Palmeiras,Flamengo,1.0,0.0
2008,16,Portuguesa,Fluminense,3.0,1.0
2008,16,Sport Recife,Ipatinga FC,3.0,1.0
2008,16,Vasco da Gama,Atlético-MG,6.0,1.0
2008,17,Atlético-MG,Sport Recife,2.0,1.0
2008,17,Atlético-PR,Botafogo,0.0,3.0
2008,17,Flamengo,Cruzeiro,1.0,2.0
2008,17,Fluminense,Internacional,1.0,2.0
2008,17,Goiás,Portuguesa,4.0,0.0
2008,17,Grêmio,EC Vitória,2.0,0.0
2008,17,Ipatinga FC,Palmeiras,1.0,2.0
2008,17,Náutico,Figueirense FC,1.0,2.0
2008,17,Santos,Coritiba FC,1.0,3.0
2008,17,São Paulo,Vasco da Gama,4.0,0.0
2008,18,Atlético-PR,Náutico,2.0,0.0
2008,18,Cruzeiro,Internacional,2.0,0.0
2008,18,Figueirense FC,Botafogo,1.0,2.0
2008,18,Fluminense,São Paulo,3.0,1.0
2008,18,Goiás,Flamengo,2.0,1.0
2008,18,Grêmio,Ipatinga FC,1.0,0.0
2008,18,Palmeiras,EC Vitória,3.0,0.0
2008,18,Santos,Atlético-MG,2.0,3.0
2008,18,Sport Recife,Portuguesa,2.0,0.0
2008,18,Vasco da Gama,Coritiba FC,0.0,2.0
2008,19,Atlético-MG,Grêmio,0.0,4.0
2008,19,Botafogo,Palmeiras,1.0,0.0
2008,19,Coritiba FC,Sport Recife,3.0,0.0
2008,19,EC Vitória,Vasco da Gama,5.0,0.0
2008,19,Flamengo,Atlético-PR,1.0,0.0
2008,19,Internacional,Figueirense FC,1.0,1.0
2008,19,Ipatinga FC,Fluminense,2.0,1.0
2008,19,Náutico,Santos,1.0,0.0
2008,19,Portuguesa,Cruzeiro,2.0,1.0
2008,19,São Paulo,Goiás,2.0,1.0
2008,20,Atlético-PR,Ipatinga FC,5.0,0.0
2008,20,Cruzeiro,EC Vitória,2.0,1.0
2008,20,Figueirense FC,Portuguesa,2.0,1.0
2008,20,Fluminense,Atlético-MG,1.0,0.0
2008,20,Goiás,Náutico,3.0,0.0
2008,20,Grêmio,São Paulo,1.0,0.0
2008,20,Palmeiras,Coritiba FC,1.0,0.0
2008,20,Santos,Flamengo,2.0,2.0
2008,20,Sport Recife,Botafogo,0.0,1.0
2008,20,Vasco da Gama,Internacional,4.0,0.0
2008,21,Atlético-MG,Goiás,1.0,1.0
2008,21,Botafogo,Cruzeiro,1.0,0.0
2008,21,Coritiba FC,Figueirense FC,3.0,0.0
2008,21,EC Vitória,Sport Recife,0.0,0.0
2008,21,Flamengo,Grêmio,2.0,1.0
2008,21,Internacional,Palmeiras,4.0,1.0
2008,21,Ipatinga FC,Santos,1.0,1.0
2008,21,Náutico,Fluminense,1.0,3.0
2008,21,Portuguesa,Vasco da Gama,0.0,1.0
2008,21,São Paulo,Atlético-PR,3.0,1.0
2008,22,Atlético-MG,Atlético-PR,4.0,0.0
2008,22,Coritiba FC,São Paulo,2.0,2.0
2008,22,Figueirense FC,EC Vitória,1.0,2.0
2008,22,Fluminense,Sport Recife,1.0,1.0
2008,22,Internacional,Flamengo,1.0,1.0
2008,22,Ipatinga FC,Goiás,1.0,0.0
2008,22,Náutico,Grêmio,1.0,1.0
2008,22,Palmeiras,Portuguesa,4.0,2.0
2008,22,Santos,Cruzeiro,2.0,0.0
2008,22,Vasco da Gama,Botafogo,1.0,1.0
2008,23,Atlético-PR,Palmeiras,1.0,2.0
2008,23,Botafogo,Náutico,1.0,1.0
2008,23,Cruzeiro,Coritiba FC,1.0,1.0
2008,23,EC Vitória,Ipatinga FC,0.0,0.0
2008,23,Flamengo,Fluminense,2.0,2.0
2008,23,Goiás,Figueirense FC,2.0,0.0
2008,23,Grêmio,Vasco da Gama,2.0,1.0
2008,23,Portuguesa,Atlético-MG,1.0,1.0
2008,23,Sport Recife,Internacional,1.0,0.0
2008,23,São Paulo,Santos,0.0,0.0
2008,24,Atlético-MG,São Paulo,1.0,1.0
2008,24,Coritiba FC,Botafogo,0.0,1.0
2008,24,Figueirense FC,Flamengo,2.0,3.0
2008,24,Fluminense,Grêmio,0.0,0.0
2008,24,Goiás,Atlético-PR,4.0,0.0
2008,24,Internacional,Portuguesa,1.0,0.0
2008,24,Náutico,Ipatinga FC,2.0,0.0
2008,24,Palmeiras,Sport Recife,0.0,3.0
2008,24,Santos,EC Vitória,2.0,0.0
2008,24,Vasco da Gama,Cruzeiro,1.0,3.0
2008,25,Atlético-PR,Portuguesa,2.0,0.0
2008,25,Botafogo,Internacional,1.0,2.0
2008,25,Cruzeiro,Palmeiras,0.0,1.0
2008,25,EC Vitória,Coritiba FC,1.0,0.0
2008,25,Grêmio,Goiás,1.0,2.0
2008,25,Ipatinga FC,Atlético-MG,3.0,2.0
2008,25,Santos,Fluminense,2.0,1.0
2008,25,Sport Recife,Figueirense FC,5.0,0.0
2008,25,São Paulo,Flamengo,2.0,0.0
2008,25,Vasco da Gama,Náutico,1.0,3.0
2008,26,Atlético-MG,Náutico,2.0,1.0
2008,26,Atlético-PR,Grêmio,0.0,0.0
2008,26,Figueirense FC,Cruzeiro,3.0,4.0
2008,26,Flamengo,Ipatinga FC,1.0,0.0
2008,26,Fluminense,Coritiba FC,2.0,3.0
2008,26,Goiás,Santos,4.0,1.0
2008,26,Internacional,EC Vitória,1.0,0.0
2008,26,Palmeiras,Vasco da Gama,2.0,0.0
2008,26,Portuguesa,Botafogo,3.0,1.0
2008,26,Sport Recife,São Paulo,0.0,0.0
2008,27,Atlético-MG,Figueirense FC,0.0,0.0
2008,27,Botafogo,Fluminense,1.0,1.0
2008,27,Coritiba FC,Atlético-PR,1.0,1.0
2008,27,Flamengo,Sport Recife,2.0,1.0
2008,27,Goiás,EC Vitória,3.0,0.0
2008,27,Internacional,Grêmio,4.0,1.0
2008,27,Ipatinga FC,Vasco da Gama,3.0,1.0
2008,27,Náutico,Palmeiras,0.0,0.0
2008,27,Santos,Portuguesa,1.0,1.0
2008,27,São Paulo,Cruzeiro,2.0,0.0
2008,28,Coritiba FC,Internacional,4.0,2.0
2008,28,Cruzeiro,Sport Recife,1.0,0.0
2008,28,EC Vitória,Portuguesa,3.0,1.0
2008,28,Fluminense,Goiás,1.0,1.0
2008,28,Grêmio,Botafogo,2.0,1.0
2008,28,Ipatinga FC,São Paulo,1.0,3.0
2008,28,Náutico,Flamengo,0.0,2.0
2008,28,Palmeiras,Atlético-MG,3.0,1.0
2008,28,Santos,Atlético-PR,4.0,0.0
2008,28,Vasco da Gama,Figueirense FC,2.0,4.0
2008,29,Atlético-PR,Fluminense,1.0,3.0
2008,29,Botafogo,EC Vitória,3.0,1.0
2008,29,Cruzeiro,Ipatinga FC,1.0,0.0
2008,29,Figueirense FC,Palmeiras,0.0,0.0
2008,29,Flamengo,Atlético-MG,0.0,3.0
2008,29,Goiás,Internacional,1.0,1.0
2008,29,Grêmio,Santos,2.0,0.0
2008,29,Portuguesa,Coritiba FC,0.0,0.0
2008,29,Sport Recife,Vasco da Gama,2.0,2.0
2008,29,São Paulo,Náutico,1.0,0.0
2008,30,Atlético-MG,Cruzeiro,0.0,2.0
2008,30,Botafogo,Santos,0.0,1.0
2008,30,Coritiba FC,Goiás,1.0,1.0
2008,30,EC Vitória,Fluminense,2.0,2.0
2008,30,Figueirense FC,Ipatinga FC,1.0,1.0
2008,30,Internacional,Atlético-PR,2.0,1.0
2008,30,Palmeiras,São Paulo,2.0,2.0
2008,30,Portuguesa,Grêmio,2.0,0.0
2008,30,Sport Recife,Náutico,2.0,2.0
2008,30,Vasco da Gama,Flamengo,0.0,1.0
2008,31,Atlético-MG,Internacional,2.0,2.0
2008,31,Atlético-PR,Cruzeiro,1.0,0.0
2008,31,Flamengo,Coritiba FC,5.0,0.0
2008,31,Fluminense,Palmeiras,3.0,0.0
2008,31,Goiás,Vasco da Gama,2.0,4.0
2008,31,Grêmio,Sport Recife,1.0,0.0
2008,31,Ipatinga FC,Botafogo,0.0,3.0
2008,31,Náutico,Portuguesa,1.0,1.0
2008,31,Santos,Figueirense FC,3.0,0.0
2008,31,São Paulo,EC Vitória,2.0,1.0
2008,32,Botafogo,São Paulo,1.0,2.0
2008,32,Coritiba FC,Atlético-MG,2.0,1.0
2008,32,Cruzeiro,Grêmio,3.0,0.0
2008,32,EC Vitória,Flamengo,0.0,0.0
2008,32,Figueirense FC,Fluminense,0.0,1.0
2008,32,Internacional,Náutico,1.0,1.0
